,x,y,z
44,1.6341691030129897,-0.06347323818997616,1.2467094443465498
45,0.8787483231129825,3.9026945303237213,2.247581365669469
46,1.6689483059461476,1.407312843906497,4.007471424253252
47,0.20488932886494238,2.137308262397495,2.153304947871392
48,1.6917346711527377,2.122123654576615,3.9581937870023487
49,2.7236080573312473,0.9769159379963304,-0.7535473395138875
50,2.417692078030038,1.9577795254642503,1.9842517323459214
51,2.574285254723856,1.3019506252822002,3.9682268130837515
52,4.0970670508674765,2.814607702446537,2.454415216350348
53,2.27023599845468,3.6339848466609412,2.1876473403129784
54,1.86487026833935,1.3976344715745792,1.9614000751613632
55,2.1737568305978634,1.8818698187474903,1.5414740877295336
56,2.026009761947039,2.3350222043559095,0.3202838682433115
57,2.158281187422016,0.24219650301278606,1.1403369104179504
58,2.8257837757387936,1.0907123312830183,-0.26547742242060646
59,2.4778869420403558,2.333580882408506,3.5128126712963095
60,2.4556180244591967,-0.238333773517253,2.4065401962457504
61,5.2739036341786285,2.4280257589596106,2.3388395079838706
62,3.7375074195278173,1.7273002957791475,1.6449154380407958
63,4.526026134394506,1.3849908451736013,2.2207785193191634
64,2.3383806936363474,2.8896348879698865,-0.05480400439789939
65,-0.3145679571468458,2.3300078270039406,2.238011806869408
66,0.8152032122763114,2.5229179987736186,2.1003256271090707
67,1.5320420899753044,2.308717882075113,2.373532089668707
68,2.075634146231343,-0.16670103315006446,1.2427427134681457
69,1.3024382722971783,3.8105800947938335,1.3519762991200732
70,0.36569945479746563,1.6475035953156778,2.0228406340385794
71,4.127329136224892,2.494572754759219,2.0931694063833928
72,-0.2303185315152047,1.8507449730534402,2.425641589434071
73,2.33451980515779,-0.3485985808246715,1.4880748997298618
74,2.2232659602613936,1.7137952650671295,1.6989576678989584
75,-0.12488561972792954,2.4980562868492737,1.6790953634162553
76,0.37847628166430664,1.795584282451596,2.4934958816447637
77,2.5923188790520304,1.866546722654003,1.7121719702405507
78,1.8307476320169478,-0.3090600438719855,2.0654545630439936
79,2.3534501560677517,2.3094184783961826,4.3175099198008775
80,1.9585814703303994,1.9101739490197625,3.1503865925898924
81,3.2615824995014155,2.2846956288405074,2.489021446738829
82,2.0833063491830486,1.2357695989267485,3.507021757679303
83,0.5953253412177302,0.5674481842084957,1.8225189651026845
84,1.1301502016057894,2.0262979315892173,1.427336011007532
85,1.7414405802235648,1.4183194433372297,-0.05840358536123284
86,4.450717337378258,1.9783204828267456,1.593209366588627
87,0.356616252388958,1.3472746232104846,2.1241457288553733
88,1.6109696417594264,4.80370220458761,2.347079838119035
89,4.072504089239919,1.7111941107274298,2.274317075693861
90,2.007880829520053,2.5880306974203156,3.4248568742335044
91,2.3222358667244496,1.4770250059234864,1.5350285852244439
92,-0.3551582998298364,2.4923649547749993,2.9133615686614043
93,3.8461825151656726,1.709046435137878,2.9927437743801777
94,1.6831947999212538,1.5543255165232954,-0.21260324628781918
95,2.185789247225427,2.352287083777717,1.6447567175568216
96,1.3874648047460028,4.124970874307219,1.5072003801116995
97,1.7094096437614021,2.5232421448722726,2.036755358394633
98,1.783798061877462,2.8936012765015056,1.7125450026132487
99,1.8388822721973184,4.665456928110402,1.5963224345206708
100,1.1779154381922672,1.1929834117029299,3.9374045890289895
101,0.1117028508149127,1.4048474526074228,2.308306801118821
102,1.3975424686632225,2.098174077543788,-0.7551913604866465
103,1.689294082944844,2.3459056855825144,-0.2525016869587439
104,1.9257945094362887,2.3837705066578305,-0.34438376273677845
105,1.7961751892852145,0.4144051482370888,1.7463798170972376
106,1.8000796415975735,2.912541942422836,2.9398792997185557
107,2.4954608336506197,4.371103365055854,1.485275728583633
108,0.4195829200679977,1.4929827197188867,1.2566306011702113
109,0.1503348766089654,1.9853691098287947,2.4613597852916267
110,1.7402911674752115,2.351267088426517,-0.076413199842575
111,1.8965780305261444,0.31400270772121414,2.2661825948718857
112,2.104410832416892,0.05296426352401588,2.012209974202846
113,3.183330330748836,2.180280267128686,1.6152062172508694
114,3.0711093561339773,2.965629480241615,2.3109590466549483
115,2.125783629264076,0.2918444145024589,2.1688379429289433
116,3.826830648396236,2.1119170588815437,2.056303468157897
117,1.633246524047832,2.182222282494024,3.9810971639528927
118,2.435035692699159,0.01730687439690546,1.9487368542080503
119,2.2890846294224727,2.529364413850713,2.178082549713395
120,1.4545247891179138,2.062074604162451,4.3853098207799155
121,-0.27901635126284047,2.284345663282698,1.6617522558711733
122,1.8602699691466418,1.6476301556321005,2.2349015012186486
123,2.0663427327785997,1.3388411866516674,3.5732394023827183
124,4.187940832514383,2.9055074717037597,1.7707749017417735
125,3.7977118005833495,2.3680673542653206,2.405541765713231
126,1.738494375647265,0.36744353372933286,2.5059448067786234
127,2.254180983202162,2.219875639397339,-0.17045570709514998
128,2.392450550417618,2.25277176293724,4.207186239230349
129,1.9919223563942978,2.137949858683193,0.8912180089764821
130,-0.300533067111625,2.3619130614678383,1.0933069674335831
131,1.6432430985355244,2.070157479744213,-0.25469694357066563
132,1.9972149669278936,2.3953716564112284,2.6763905815579347
133,-0.24509249187885107,1.3659796588115376,1.8578903442823937
134,3.892342448654206,2.8310027172753145,2.0297613807280377
135,2.2771585215490666,1.0446090219445365,2.329913439417946
136,2.3951011217067557,2.1390740108804795,2.1991317883889168
137,4.58237018824772,1.775116465418505,1.9949385719898822
138,2.025743459616939,1.798900048493454,0.49299682792218286
139,-0.17157372758362247,1.9896549411001467,1.8938370527050539
140,2.3318789576686667,1.9983110095499228,-0.9241020309609066
141,1.0491220422676057,2.4522694140167207,4.271395439905054
142,1.796528957727407,-0.34351693631593233,1.4834227048448643
143,2.1323843024071634,4.703447742764957,2.001829074116967
144,2.2382668785708395,3.565710538187638,2.200163200558677
145,2.2224834509991833,4.358770134985134,1.6127107311181708
146,1.5255910583834504,2.0053820523095958,-0.41415556089718114
147,1.887650183653383,4.50862869621534,2.3150540742475156
148,2.8779824006230266,3.9180133346477493,2.229480059098134
149,1.6615030705368763,1.735862641444461,1.8000483620846461
150,4.140479223988402,2.4669293075631384,2.3691844710759713
151,4.337542841077655,2.330909755062931,2.452739277895783
152,4.062387832115715,2.7299723129959808,2.0205586743965935
153,2.6466746801682968,0.3915029652052227,1.510613576003452
154,1.4568809687337647,1.7735184381678866,4.2561358139881555
155,2.13099161349707,1.9805670864934002,1.965794437333356
156,1.0832559245436122,1.8820917736142464,3.253538831885554
157,2.1456010247974544,1.3874970807249314,0.5385701175997932
158,1.7208921224958649,0.32604356430952686,2.438794248809411
159,1.5032135501261594,2.2059968857652175,-0.28325101423533594
160,1.5600905971315482,3.505417834717009,2.0389798272334714
161,3.221381813075415,3.601851852954384,2.4429558077970053
162,2.7090915444640244,2.6307797849232473,3.4424157972229916
163,1.4850795855574406,1.6290896679625364,2.0854841537886744
164,2.455873820757638,-0.28942367977893696,1.9840483016837858
165,1.8964626772320357,0.7563473926281813,1.6035236336926464
166,2.657605840234799,0.009979898885950833,2.7570978610919648
167,2.5792058203488675,1.5464111675194037,1.3856628017778496
168,2.4094133075366235,1.9156548695657594,4.327278791669273
169,2.1559705792421724,0.49389167819933244,2.3456514600970544
170,2.0529407364573196,3.9774416225750846,1.6719260165834977
171,1.5820960962919994,1.2455225523482483,4.374859244014669
172,2.2654166608127575,1.963065247766909,4.484342631233931
173,1.3083862916445015,4.949675152639883,1.9996270260446016
174,1.0567479394827282,2.3938467304617688,2.4501052388847753
175,2.4540223351274446,4.001197612098021,1.502155540855781
176,1.9081503907828834,1.7562294320875431,1.6659537597454857
177,1.9027456823372961,-0.8250203590973967,2.262200423155325
178,1.8990107279660402,-0.5269576651579229,1.784222219951387
179,2.1547566014269273,2.1833472592042757,3.1655912402913584
180,2.0277986119307427,0.010235530166867608,2.823829712257943
181,1.9519664721347476,4.496045448880112,3.3516820256015665
182,4.156514573524273,1.6033919811505957,2.2486851159534655
183,2.596224659805901,3.8896061401860553,1.966528637958583
184,1.605888842983414,1.7232514105850152,-0.22712240768158767
185,1.769119222359852,1.4815625342976002,1.6817119810565817
186,3.665970234745332,2.1041536885097623,2.113521668494993
187,3.565461071408121,2.720230510835184,2.109782760393192
188,4.409440996904069,1.4402447497968383,2.19568818983226
189,2.047519254851585,1.808721382457208,0.5104218924097794
190,1.5099946898519663,2.06332980887393,2.245702195356308
191,0.07111295206633407,2.141398590769843,1.5760839397977238
192,4.293838978764882,2.790231946794429,2.151703224926759
193,4.325174421423815,1.8539681586791572,1.9126339787081916
194,1.97591930975975,3.830120719133995,1.5846846141956763
195,0.32843565853601236,2.630858689450385,2.3436218838080825
196,2.3949718356881884,1.4562672223282243,-0.05960597370263088
197,2.042379573982705,1.8966087613452474,-0.787924934816268
198,2.0435150610527844,1.224288147876258,4.37803640398717
199,2.547111034029577,1.6688305531227372,-0.4439067428762912
200,1.831051192624666,0.08348902414083885,1.66760304896037
201,0.36883634252523995,1.5058206171083632,2.156433843002249
202,2.01731937600814,1.5991792465575043,3.6338586765572947
203,-0.21287499992687767,2.4126268511998465,2.1917483784582643
204,4.79802323884236,1.5569489677583754,0.6930328760989417
205,2.019811918565464,4.311898834587171,2.4148528343067728
206,0.23204894407461607,1.3863071659889958,3.271079077534967
207,2.6166973764296886,-0.14182384773546572,2.118188743534726
208,1.624209108326121,4.068935055805526,1.6220054308952798
209,3.9169520682127215,2.033537593150514,1.4233171206294686
210,2.9617559619709835,2.9251550987031316,1.7225107937330089
211,2.216611204891548,3.5316132909848332,2.4033668441991045
212,2.0885932254876747,2.1697534012427595,0.3719346243572271
213,1.8844527130930955,2.456292138165485,3.5472034590089114
214,3.838075672253178,1.688390576757247,1.8485722522539163
215,2.4005118773270055,0.7636530262193222,-0.33820531742246485
216,2.4183899321290157,1.5187194751379796,4.682244080550831
217,3.6497488577197528,2.404818450661762,1.9732403381419326
218,2.167600651421218,-0.3218916281189171,1.705803271532048
219,2.8104986923108792,4.360510045770657,2.778952082001463
220,2.452021319389065,1.9235048066298466,-0.23613266479407746
221,2.0940964899208963,2.213805264450127,1.3980676462387651
222,1.8487628753491885,3.914282531371427,2.5295462461821376
223,1.9237534093617659,0.278787893713417,2.268277124644179
224,4.225570414436727,1.54790951729938,2.0815508110563368
225,2.4969239097340274,2.3347705522505118,2.253480059359688
226,1.6601150791412884,4.100473601935779,1.3429521148201955
227,0.17926572450400682,2.0682731112194577,2.7277947416736787
228,2.581394387585463,1.4527469105101187,4.504974646843605
229,0.26546176133442395,2.2998579199739573,2.1772632471896842
230,0.49026384240904725,2.1724259919718074,2.025089984445632
231,2.55723252948592,1.8101317196206255,2.349510782532568
232,1.3526596664130661,2.704393767060629,4.277254096771522
233,2.25616415650313,1.579656478302125,3.9243530302969343
234,2.098225081898251,3.8434833385237592,2.4529712276002535
235,3.925014586935206,2.4306173166524574,1.7435066334330236
236,2.742255339239346,2.738745261812949,-0.7095440986584404
237,1.2102424281110973,-0.2956137665682584,1.8662816537812146
238,2.2709235418124685,2.0177880160469894,2.9600161764092707
239,1.549081817628669,2.839051499200271,2.0453959447200383
240,2.0755497061761297,2.3960834524664723,-0.2432681272456222
241,1.9665924491487492,3.7068527470811388,2.3280083615059453
242,2.397001161003526,1.8515157686543664,4.0031999186151195
243,2.2575111465165953,-0.07551432637329379,3.0084336302966928
244,2.588506993250588,1.9858139816042095,2.0402805471993566
245,2.6819202449894233,0.2597853209719667,2.2632173245842013
246,1.8910355614566685,2.286984396201787,-0.22736747973963156
247,2.2660741073921553,0.16220961953542012,1.9447624524129377
248,4.571179498248484,2.161163026378619,2.5990732788033624
249,1.8686034590230525,0.13105936685420339,1.857986603164875
250,2.1086834747910563,3.732956368774277,1.499270989662591
251,4.626330792334109,1.6626766682598442,2.851021964786156
252,2.5086096107716815,-0.9513724891226347,1.483746236390399
253,4.5177778506605435,2.257545400599188,1.8238624523540174
254,0.008450063276635755,1.8932670162380987,2.2149018208084508
255,2.8502875573082678,4.2833736954897335,2.115609237304751
256,2.3137604007849113,3.6694626298851194,2.564090976574267
257,2.2681855806383,0.029942699132024797,2.487235525501368
258,1.8660711709592044,4.878195013367656,1.635865715185699
259,2.2535685292174317,-0.0022912044525073933,2.1705290446243493
260,2.0650162992734074,4.724186907100946,1.171637422614431
261,3.422847279624748,2.463347528776308,1.9922968140055068
262,1.7082890403197877,1.670344159323906,1.3721464674297774
263,1.9294521903477677,3.9457524340704526,1.643389522783592
264,4.026018151915058,2.632155443153588,2.8307418356012186
265,1.6763580693003701,3.0298395924307964,2.5690555645617956
266,2.0960774083163884,-0.7330242170557077,2.4850888152594766
267,2.060508709297561,3.6072820402744235,2.7614380978117863
268,3.253047204211958,-0.535278433669803,2.097195502869299
269,4.199993386780392,1.4277403173734746,1.547662821297576
270,1.6952802186194087,1.3116899587413071,1.7458748104244248
271,4.045503814606206,1.9374573290763826,1.7535690653209315
272,2.273112353046661,1.7291800921856824,2.7138474706184925
273,2.3716238043257105,1.486153878965831,4.805064321896642
274,1.6632336119199054,4.177922251838729,2.225790582953518
275,-0.13572042689761854,1.4222937895133299,2.0043924070659216
276,0.17772112949192395,1.3207339473911746,2.042773648066229
277,1.6023027735417703,1.4062482149203013,4.515751897017472
278,2.0841218081657886,1.3822285018147555,0.3753292843584444
279,1.9549289230790985,1.4158196224383564,-0.1108826410408405
280,1.7279819724366183,1.8706331953321438,3.5167744636011995
281,-0.34870483260539115,1.5649600275517304,2.525442164782464
282,-0.14829204746089877,2.777751428170097,1.2879351356572237
283,2.4420490699270334,1.3339131541919786,4.674584211058459
284,0.4478464349304999,2.1025484594967536,1.9894564669456698
285,4.482095524236205,2.656198379805854,2.174319575399709
286,-0.615193432928727,2.120329825567424,1.781237909611791
287,2.1180906525699834,-0.01807128092188188,2.141637631122039
288,2.097513159707109,1.5901393063115943,1.548940576135133
289,-0.49360566021066976,1.7640966902480293,1.7475493381001006
290,0.1889078360425373,2.0065061872956873,2.4999780718075857
291,3.672547544275592,2.0002097460222212,1.139262317300382
292,2.0760240750552006,1.5042542535065386,2.375523416634245
293,1.9453669715846378,4.0792298428554306,2.3530813693112065
294,3.587573795332734,2.542295485081556,2.4205066242474396
295,1.375739606428319,2.1459855667927816,0.3186069266968162
296,1.73783275535677,1.8523509233177862,0.18173277046559413
297,1.9347318089471766,1.7458400327597596,4.021411977828904
298,1.3474939868059588,3.756883316178021,1.7227108951839538
299,1.3744204577775176,-0.39233789613206077,2.4574255507250458
300,0.0841917387906185,2.2352020061423774,1.7944037930433239
301,2.0108385973337777,4.011556021679959,2.0938855801791836
302,1.5767807586635003,2.599609662602165,4.140209817642095
303,3.000312700258901,3.0195592279069725,2.062199457584662
304,1.7754565541604674,4.428013720574217,1.083605952963592
305,2.4749466440202936,4.400502959955833,1.4999404399697145
306,1.8796222456017164,1.3108823521520163,1.741944301007174
307,1.8129729286563299,2.0458787447076734,2.0654007607709284
308,4.155959472844991,1.8059524328902472,1.968711683565856
309,1.8556874313652933,1.8587167427767461,1.7089201336165285
310,1.925512826540709,1.6483204711292285,-0.23780867779864256
311,1.528732353615843,3.9901692596930394,1.9764614040764885
312,2.633560207719731,-0.4281300524367384,1.7338064038061138
313,1.1050979840445634,2.2799378166626223,2.2924116281949303
314,3.3410673072369335,2.3692217190617324,2.3584996714186834
315,1.73374538451281,-0.3710492163858529,2.00832236717387
316,2.1130525793835138,-0.2346106369309486,2.500972894035834
317,1.875644921152459,2.3920521292980212,4.184493813165446
318,1.5363536610801531,1.5633873685952755,3.978789257891781
319,2.9642982988836843,2.047797367004465,-0.01493307424724296
320,2.4100409981061466,2.214058833251984,-0.3559750573506897
321,1.8484507472281242,1.826620304439395,0.27504140235710933
322,3.2297948452537293,2.4669050690192007,-0.34712373291870513
323,2.325623523599641,2.044237100482083,4.490261270758011
324,1.6362880076119746,1.4295267927829305,0.10437841735200477
325,3.4636276698029,2.6293571508966562,1.8976732860221743
326,0.012509205682193955,2.375277492507256,2.3518924231008285
327,1.7220055287288585,3.9239419096143267,1.0519425206636996
328,3.2521489637466106,2.503432528010846,2.2327048468426076
329,1.5795019776256438,2.8241760806532312,1.984914092299876
330,2.5864093161416526,1.7789875930590158,1.2213204377000437
331,2.2665957089906517,1.8572276889389832,-0.2191968792928925
332,2.1996604663535373,3.421880217669837,1.2829802200712621
333,2.1799785077907954,2.058650467255094,-0.039754728185942424
334,1.1099192036958976,1.855615977813704,0.42543876942665126
335,2.2198037477806793,2.191857185887253,4.604573425960202
336,0.5880187316096954,-0.32506126925352663,2.068648264870731
337,1.9614794754271907,-0.29397955847206314,2.257549114150779
338,4.577028435576332,1.3872382493017001,2.834050692927599
339,1.6928727185649786,1.6689446744477627,2.395117842032586
340,0.03025587057188455,2.297869345281584,2.4698262099884074
341,1.861007535536403,3.5624280981029557,1.7838932516783914
342,-0.04289377875090708,1.790231105181619,2.3612658059445346
343,4.095009796513429,2.354943372406942,1.8979139770620113
344,1.5001097091719622,-0.3093558197472048,2.0118344650615176
345,1.6444903824128543,1.7173296680664225,3.5580352914703166
346,1.6573291534121886,4.310421301144818,1.9999702742702787
347,1.8084994593648975,3.11637347121609,2.214540587266782
348,3.292906025593731,2.2075170507992485,2.0753378287308317
349,0.8395796955794737,2.6573917088155006,1.2642040955853027
350,2.5634907231511197,3.496186314412488,1.9474376696409708
351,4.086562691616257,2.18654487729289,2.516674541909319
352,2.9891667571113674,2.8174534007831067,2.5826216438770215
353,0.9404786345449572,2.995078672295671,2.293045442318412
354,1.760169772245922,2.0319379040713943,-0.029994077137345875
355,1.949109968347933,3.986645306573709,2.0368510097464023
356,4.252284892798704,2.4050892518717895,1.7374540297715373
357,-0.5252310395346764,2.3705338320579816,2.2207372959513085
358,-0.3865770490257126,2.1670524425351365,1.9693312056687535
359,3.7775663383841938,2.342706371081977,2.390934921417529
360,0.874052254111116,2.5130545901638017,4.0054435752798945
361,-0.9376306655387415,2.196420984000688,2.4503773527538844
362,0.48886501555356043,2.304558685719882,1.3270943626871123
363,1.8899072404173742,2.0375137895485915,3.9067968627355474
364,2.179036018317176,3.042204451506433,1.6421164265973414
365,2.1360286530654973,1.7084920183516878,2.317353347823392
366,2.038373102394117,2.2310002285102253,0.6274823442018517
367,1.8186261370347943,-0.1832946317834479,1.9581506312228174
368,1.4778902524663615,2.1273568569746972,0.07588019137517486
369,4.607572202947878,2.453951505889772,1.245255418550507
370,-0.6800619502608042,1.6290287669663404,1.9405769730601081
371,1.8273947209134025,0.9718238026113031,-0.20642974814016457
372,1.3044034687176738,2.071534701208232,4.385144031901023
373,2.928271451982898,2.3693447358063664,1.8528729247917275
374,-0.5778226050121015,2.1885556961120156,1.9742859962320933
375,1.7855243476667322,1.9976605724476102,3.593815258200442
376,2.4192171691390447,2.0869680403908513,0.43297954037372904
377,1.7960071025583315,1.5656129206035354,4.38691304424884
378,2.11273958445382,4.2970139964219065,2.015094113292671
379,1.7553272173086558,2.1777248505960385,1.577658709129739
380,1.7056689511991132,1.4534538850182144,3.9711307102265287
381,2.184796466915079,2.8848182280218286,2.5025474893542574
382,2.135017950145954,3.691379016147767,1.7976277361277813
383,0.5762931801582383,1.6159142233416826,0.8477801426419374
384,2.0592890534211494,2.3439946435607437,2.424106666416829
385,2.5072744756905183,3.8648038288067563,1.7930711828039645
386,2.1685830326757474,1.751760562017612,3.4249809638270765
387,-0.7742911410017521,2.180200317421637,1.014596447579398
388,1.3526720962578853,2.1859333559358443,3.3012177219913657
389,2.489160534421224,3.853907165165786,1.8363642970363463
390,0.22427601505300027,1.9631872997003503,2.0696144017695897
391,1.7741393649943107,2.1794437730115312,2.3100482293668545
392,2.389199098953498,-0.17672722902678878,2.007400688676249
393,2.0679520341728854,-0.830852485086753,1.863388981186412
394,3.564828391218593,2.0848849145622954,1.5067175289077266
395,1.5750916140311857,1.8430802257107695,-0.36907240724126444
396,1.5128082863243941,0.3078407242957548,3.0925395322243707
397,2.2954803054684754,0.8323163700919987,1.9758793686006115
398,1.439653531306847,-0.3367772281707516,1.9114757021693984
399,2.1601675517735335,1.3101800329363371,4.000037383555493
400,3.714664731119857,2.9960696232262687,1.9453148898556725
401,1.5524978918716883,1.9054320640091167,0.265712202196866
402,3.167812892390577,1.9926518636298964,2.551262567929633
403,1.7108014187499063,4.3065133670811235,2.0226976344154055
404,1.8870312746424676,4.127884119923319,2.402980733421983
405,3.612150589938004,1.5457714403114466,2.01295401120362
406,1.9526570985344243,3.918005932677576,2.022434683938841
407,2.2438425388201626,1.9302666554262036,0.2303455893971496
408,2.4159392650936016,1.9879840891694815,0.29478760512964086
409,1.7899424109352344,2.2038704461030187,2.12071804190961
410,2.3010797397806355,2.3816197408670208,3.9279090558471377
411,1.7051107585130405,3.5882689845973905,2.4020264888032408
412,0.10944709630884836,1.6431926913354769,2.215154515387408
413,4.583556215850729,2.1442134578155176,2.6902595983795496
414,-0.16279347450388038,1.5410177295081982,2.8621041922182506
415,2.326211824806807,1.4749456188247623,4.045403708213739
416,2.4752706510168383,3.2586493464755395,1.4501615407267172
417,-0.49531649670441896,1.898586999479585,2.338717806805388
418,4.393205057319722,1.8057512737923236,1.6906102903909805
419,1.6555694640183685,2.0572122977977316,-0.2057229527213799
420,1.8228714825026104,1.6823023251409404,1.9332861106441368
421,1.6174614841613002,3.6311947495149073,2.241228457637016
422,1.9237852275167475,0.7768397360210445,1.9370701820574556
423,2.1000870809205,0.640609544743563,2.248412257533422
424,1.5221494875571557,3.452149544772495,2.1703889015989994
425,1.8139707389247381,2.1515379948859086,-0.3172706627039278
426,1.5158062386134605,1.6086857749804633,1.7471202632697034
427,4.061096253000223,1.2519582317325542,2.348803899417447
428,2.5436576536020024,2.0786709419236846,0.08507775359290806
429,2.1230319703050045,2.3959879309812253,3.5209825118087714
430,2.2093149596359596,0.08805503095430336,2.386121169717823
431,1.9663754327305627,3.806753637113385,2.162357224807227
432,1.8089956817294726,0.42049612231890504,1.8467762528345253
433,3.680330878488097,1.5031333193087137,1.2855187570726163
434,2.4199319078247346,-0.3712002923227049,2.0432404663333483
435,2.202150782002647,1.85637815649003,3.854338322239926
436,2.1543969611681026,2.311170550193071,-0.11034439067826908
437,3.020056512031698,1.2099907660242377,4.917512717162941
438,2.074588181445861,2.0701549679302884,2.036191404817053
439,2.2060997154481616,-0.13900437875185642,1.9660560574904646
440,0.6110882189890716,1.8043003133424158,2.2778627196436685
441,1.6648504031273883,0.6286295904339523,1.8519488458692146
442,1.547150472815041,1.6423491863568032,2.6061324117792712
443,2.6427785517159155,0.6071643695685696,1.5068287209090956
444,2.271014277340967,3.537667997459434,1.9194593191041707
445,2.100440431041322,2.071105304246653,-0.18096660403549109
446,1.6015547210757952,2.381835679674448,4.46545285603021
447,2.160012163636818,2.6093797943853034,3.4620429085034985
448,4.312253798266968,2.1881356355416837,2.285288802219898
449,0.1444688313651794,2.596394403464938,1.3559018782781334
450,1.382386659847429,0.10669217370167045,1.5919042647925137
451,2.3191812680149715,2.3766774740863625,4.414032091481025
452,2.0610474351433443,-0.3636058252372706,2.2658641147305723
453,0.2210788030940803,1.8237900142485794,1.5607128241258197
454,1.6364596944339374,3.633932903622894,2.4677013223564677
455,3.8094013215688034,2.4733504352654805,1.9116317570844592
456,1.4314780715685185,4.220953041701696,2.4961070520708826
457,0.0906905598380419,2.277641493972613,2.0224424064909186
458,3.5506443451440104,1.9492184113220743,2.027043258271779
459,2.4183771038921202,2.2139092150646302,2.645115854403935
460,2.114981533798977,-0.23704081828061094,2.6313405894224555
461,2.502414122485402,2.5840089163646303,3.915654337781422
462,4.5248843454821,2.191155976456067,1.4672932957334535
463,4.4312507658842035,1.6700886497761622,1.9058106931912704
464,2.199255433970221,1.820296087504835,-0.11057489895880351
465,1.5563888020669931,2.879958782996489,1.8211062388996155
466,2.035508404191164,1.301163509737295,0.1258459869033342
467,2.868013171240018,1.8809685729367636,2.6448312212205964
468,1.704191765738794,2.1219151231027547,1.5040322808261262
469,2.147747861065413,2.465096319977149,2.039918198670431
470,2.277707528917124,0.12065609650775586,2.231014621155893
471,2.466713296043424,4.426294905551259,1.9338603003646737
472,0.03566564802471572,2.110116143004518,2.259983852428204
473,-0.6133561440103028,1.9081117097420635,2.1532325866999065
474,2.28089803067203,1.8068692986401413,1.3394034938166022
475,1.25673516061795,0.3300994137661378,2.071414096970605
476,-0.08263915096001465,2.348622043776254,1.8763909439426318
477,4.4529175837202075,1.8821956126304356,2.4380971518160393
478,1.7343776309170087,0.7273806237022047,2.4714346392549613
479,1.6367878142595238,2.0386235518428295,1.9819457851331956
480,1.9399624918850042,1.1476575681819474,-0.15397463269496753
481,1.3657968962153526,1.8547910361771933,2.3402773002296695
482,1.4874090296702147,2.048068052282719,4.0969212991907575
483,2.1409432075016075,4.000372943287106,1.6971038459746375
484,1.7418532168888654,-0.046359225340951375,1.9878880107943946
485,1.249154212882341,0.2988364064390554,1.2820678715557876
486,1.6464846723282616,2.4857630295673103,4.7101685119174
487,1.86872911628983,2.089220937733296,-1.0048740602243993
488,1.933903004210284,0.460030077087306,2.730899148070183
489,1.5047076339726664,1.996468032663685,3.89930602862743
490,2.141792847886666,1.8783004421799978,3.32788763118796
491,1.7221113164337793,4.784611786504671,1.6826916886983336
492,2.1066927258404125,3.0706526773668945,-0.20606377730582567
493,2.258412037080364,0.901078068510816,1.858314150072502
494,2.0366947809626965,2.183338590901649,1.0108344023480869
