,x,y,z,w,v
35,4.047878253415514,2.3544168785639097,4.749167617791454,6.4022951319794235,3.346588889039574
36,2.029948502357587,4.094749696503569,3.098820599041423,6.1246981988611555,0.9610764056737513
37,3.752772636689578,2.1346509626580583,4.519543282677024,5.8874235993476365,2.9860019907021327
38,4.160622476214143,2.2829841557517696,5.069224562014264,6.443606631965912,3.252020390414022
39,2.8795111291042508,3.16658725582891,0.4298062598952582,6.046098384933161,5.329215998313243
40,2.8513308195383376,3.7811779967236627,3.081637517832419,6.632508816262,2.621024121244256
41,2.99542902737584,2.334466353865598,0.8680750005844886,5.329895381241438,5.122783054167192
42,1.6239523569598342,3.8168615630612366,3.7990231721445786,5.440813920021071,-0.5511184582249102
43,2.9046305258164598,4.676839469228836,1.722231655803332,7.581469995045296,4.087029395829587
44,2.9858717251574,2.6024219863604965,1.3627617273282988,5.588293711517896,4.608981722986501
45,3.6132513164239044,1.5368877064964814,4.9299718366234675,5.150139022920386,2.2965307962243413
46,2.47274259467462,2.7416079362121866,0.6707198128127305,5.214350530886806,4.274765376536509
47,4.022524187435112,1.6869352861248066,5.449343827024262,5.709459473559918,2.595704547845961
48,4.046503764661686,1.3643835677444311,4.6724441054751855,5.4108873324061175,3.4205634238481872
49,3.8489208754187003,1.1767401097983656,4.491296210166841,5.0256609852170655,3.206545540670559
50,4.2275070164429165,2.9244984526042184,5.134096313402246,7.152005469047134,3.320917719483587
51,3.6730814792921436,1.3528832547763554,5.056545065362701,5.0259647340684985,2.2896178932215863
52,4.22567706400438,2.0625022591635362,5.269635701603163,6.288179323167916,3.181718426405596
53,2.955257652903814,2.8424871034763646,1.1104157962488568,5.797744756380179,4.8000995095587715
54,3.2347719786360547,2.1787673209454232,1.31651431534812,5.413539299581478,5.15302964192399
55,1.961597396922412,3.7248855566478016,2.526760077370216,5.686482953570214,1.3964347164746083
56,4.1657050174707075,1.533120135143913,4.872750847400474,5.698825152614621,3.458659187540941
57,3.915297158152621,1.1582088922703637,4.878180354226132,5.073506050422985,2.9524139620791097
58,4.074385219175608,1.6035249986974285,4.9432917698123475,5.677910217873036,3.205478668538868
59,2.979831208222865,3.064599188749521,0.35385812034953257,6.044430396972386,5.605804296096197
60,3.0714663127105872,2.9874252634447567,0.17862961818029155,6.058891576155344,5.964303007240883
61,3.0396321160533812,4.489087749624935,2.204691264905631,7.528719865678316,3.8745729672011313
62,3.0617360211125937,1.754575167606581,1.570958377166518,4.816311188719174,4.552513665058669
63,2.1225672867151038,4.060352399829835,2.445716624392189,6.182919686544938,1.7994179490380184
64,2.8211614876487006,2.8938924405608595,1.969060375908568,5.71505392820956,3.673262599388833
65,2.474584964205953,3.2691596985471545,1.1313329596830262,5.743744662753107,3.81783696872888
66,4.069398560373971,1.5805309482818148,4.897538093026547,5.649929508655786,3.2412590277213944
67,3.796692713439273,1.6983247755883457,5.267565552898663,5.495017489027619,2.325819873979883
68,1.2046820145563966,3.955258683546122,3.200690912929367,5.159940698102519,-0.7913268838165739
69,2.248714498348128,4.084317717648062,1.7595162374977593,6.333032215996191,2.737912759198497
70,2.6847184228447265,4.35269393042267,3.6629796112071924,7.0374123532673964,1.7064572344822606
71,0.9038898831967876,3.777796085777435,3.8568271585159772,4.6816859689742225,-2.049047392122402
72,3.053935477923134,2.5819325244477067,1.1275329733897013,5.635868002370841,4.980337982456566
73,1.8730633113488246,3.999899094498645,2.3287910389601256,5.87296240584747,1.4173355837375237
74,3.8036057507533774,2.1013903718410436,4.828901234791546,5.9049961225944205,2.7783102667152084
75,1.7574533477606724,3.8684075174732406,3.4198087175400675,5.625860865233913,0.09509797798127728
76,1.8177363003765243,4.170958779673464,2.5671426931244987,5.988695080049989,1.06832990762855
77,2.911242991149123,2.939212053454358,1.5254133543297284,5.850455044603481,4.297072627968517
78,4.033130141409725,0.30071743305775,5.1767989248005835,4.333847574467475,2.889461358018866
79,3.8850330075303714,1.60250708203814,4.97096554757006,5.487540089568512,2.7991004674906828
80,4.181344890134545,0.9184011347498224,4.804013258773545,5.099746024884367,3.5586765214955447
81,3.765088658078145,3.0781252023047765,5.344618523736142,6.843213860382921,2.1855587924201476
82,2.9073326043021397,2.9871424956517387,1.2773446895314367,5.894475099953878,4.537320519072843
83,4.293538366437528,1.9885463789216271,5.177649679144793,6.282084745359155,3.409427053730264
84,2.0932539654685054,4.556939548725343,2.9500778047675826,6.650193514193848,1.2364301261694282
85,3.0078273711397783,3.7793006996055043,2.179499929768489,6.787128070745283,3.8361548125110674
86,3.295365541260132,3.2428770177487123,1.1412092797989104,6.538242559008845,5.449521802721354
87,2.5339693584497636,4.1205907100183286,2.8774471509738517,6.654560068468092,2.1904915659256754
88,1.9277722838953788,4.400805327536566,1.0837340771986173,6.328577611431944,2.7718104905921406
89,2.8998024899568464,3.078870216686345,1.385204951050824,5.9786727066431915,4.414400028862869
90,2.7188367473189325,3.6584092199220146,4.409372329958335,6.377245967240947,1.0283011646795304
91,2.637743973352106,2.570045719684953,1.5412461270121078,5.207789693037059,3.7342418196921043
92,2.9305995874787247,4.096848659785126,0.9826150369049257,7.02744824726385,4.878584138052524
93,2.840820118390589,3.4690602355144886,0.3478247458528,6.309880353905077,5.3338154909283775
94,3.798833654269457,2.035540580424815,4.7617282661083,5.8343742346942715,2.8359390424306143
95,3.9838766618377175,2.3761692469304,5.2706606802654905,6.360045908768118,2.6970926434099445
96,3.118268374467617,2.9955797462300646,0.687510342946775,6.113848120697682,5.549026405988458
97,4.033846642757917,1.5187334922872147,5.4045453102315735,5.552580135045131,2.66314797528426
98,1.213057853700107,4.128276099624091,3.719230230657626,5.341333953324198,-1.2931145232574117
99,3.475259684407711,4.186807069420509,1.9631265475505195,7.6620667538282206,4.987392821264902
100,2.912519380136778,3.348488143206678,1.3030156403091582,6.261007523343457,4.522023119964398
101,4.101378513250582,1.9123219270700451,4.818486793990528,6.013700440320627,3.3842702325106364
102,2.3867210604443287,4.173209297049726,3.253916028858119,6.559930357494055,1.5195260920305387
103,2.8843816732756338,2.1692023584117504,1.7056989308849047,5.053584031687384,4.0630644156663624
104,3.6686559145811604,1.464981303873823,4.945350954913871,5.133637218454983,2.3919608742484497
105,4.003031944159149,2.899429333580712,4.9982400885484575,6.902461277739861,3.0078237997698407
106,2.8728530626739546,4.749167213816539,0.8495281892353788,7.622020276490494,4.89617793611253
107,3.0870240717858572,3.2542970270060785,1.3441004452282355,6.341321098791935,4.829947698343479
108,3.1777633928614932,3.157190429384206,-0.26136129134337294,6.3349538222457,6.61688807706636
109,3.1516859290425288,2.745554785370402,1.1743095488764026,5.897240714412931,5.1290623092086545
110,3.802892087759688,3.7356926327196125,4.956293331726078,7.5385847204793,2.6494908437932976
111,1.8304852386673869,3.710004302913278,3.7287574065997644,5.540489541580665,-0.06778692926499064
112,2.727132543016033,3.782809414338931,2.3721128314469775,6.509941957354965,3.082152254585089
113,2.837335619783474,2.697802567224202,0.9441457861198884,5.535138187007676,4.7305254534470595
114,2.922938949916854,3.5170751683250363,1.9635146918381783,6.440014118241891,3.8823632079955295
115,2.295931603897367,3.590747456626323,3.090087459377805,5.88667906052369,1.5017757484169292
116,3.125191899920064,3.1510347874363465,0.23873816422632543,6.27622668735641,6.011645635613802
117,2.211018836938473,4.20673986726822,2.8760317862673945,6.417758704206692,1.5460058876095513
118,4.211141691094277,1.4394779572718739,4.814328488961891,5.650619648366151,3.6079548932266636
119,3.251443117560853,2.2801669653675374,1.3065204705859816,5.53161008292839,5.196365764535725
120,3.7762293413112946,2.4198658319656325,5.165530882922995,6.196095173276927,2.3869277996995946
121,3.942195185340276,1.8415764524862317,5.018019449618646,5.783771637826508,2.8663709210619057
122,3.3762267352566426,3.2386996784450166,1.2537518552844438,6.614926413701659,5.498701615228842
123,3.1246906113696924,3.299204987345641,1.5831525510286635,6.423895598715333,4.666228671710721
124,3.712476346411363,3.375225104365909,5.199997598002243,7.087701450777272,2.2249550948204826
125,4.001763553463327,2.2405561437264696,5.071488465341283,6.242319697189797,2.932038641585371
126,3.863267453867671,1.9656882697042704,5.096985630905532,5.828955723571942,2.6295492768298097
127,3.8607771152472834,1.3438010957746545,5.107164662327712,5.204578211021937,2.614389568166855
128,1.9037913695899962,4.5638402096537485,3.2994765104403743,6.467631579243744,0.5081062287396181
129,2.7441567893217034,2.5156953287797115,2.2316416943252735,5.259852118101415,3.2566718843181333
130,2.931079477779967,2.7498184554456238,1.9087634469436334,5.680897933225591,3.9533955086163006
131,2.7328069367543915,2.1969914802221933,0.38562996604796596,4.929798416976585,5.079983907460817
132,3.174059276007568,3.993957279661812,2.3777596736804414,7.1680165556693805,3.970358878334695
133,4.073649042550647,1.2002674390472121,5.150132431705846,5.273916481597859,2.997165653395448
134,2.0844399682796224,3.6612125964211724,3.591971272729487,5.745652564700794,0.5769086638297578
135,2.8689685630239996,4.149600551186,3.503778215663909,7.01856911421,2.23415891038409
136,3.4679295484452615,4.024997254915863,3.3200033731457,7.492926803361124,3.615855723744823
137,4.260754709295024,1.6043324068005018,4.673672847726108,5.865087116095526,3.84783657086394
138,1.0079226351353445,3.922933712057916,3.4120849780299296,4.930856347193261,-1.3962397077592406
139,3.9834343577405256,2.424000215190708,5.11847933690699,6.407434572931233,2.848389378574061
140,3.0480497032773406,4.164066987483307,0.04306516089787271,7.212116690760647,6.053034245656809
141,2.777889205131929,4.321379223939193,3.1662716601422325,7.099268429071122,2.389506750121625
142,4.252392921175511,2.473935067407445,5.272226184077073,6.726327988582956,3.2325596582739493
143,4.120897544498234,1.5579557617591309,5.125485867951615,5.678853306257365,3.1163092210448538
144,3.1626988688968516,3.5109673981752554,1.7875162401433695,6.673666267072107,4.537881497650334
145,1.2801685353564114,3.9570107152946083,2.9389953424927096,5.237179250651019,-0.37865827177988676
146,3.1852349167629552,2.8302549421681897,1.1096378938470206,6.015489858931145,5.26083193967889
147,3.5971078286150915,2.0017160498039916,5.4965173106745695,5.598823878419083,1.6976983465556135
148,4.268056635196418,1.2906723136513985,4.8056839430538165,5.558728948847817,3.730429327339019
149,2.5640116979418024,3.8960339328323723,3.2468640079319555,6.460045630774175,1.8811593879516493
150,4.163531993784445,2.5499440563482514,4.5999161067532315,6.713476050132696,3.727147880815658
151,3.5493804660660064,1.4081574289817191,4.966418678889414,4.957537895047725,2.132342253242599
152,4.057274770147762,1.4318531061518842,4.8555842190222895,5.489127876299646,3.2589653212732346
153,4.116746892850673,1.6655672570759243,5.129469151238073,5.782314149926598,3.104024634463274
154,3.11409431947216,1.9458413899327094,2.0677783119314905,5.059935709404869,4.16041032701283
155,3.7120750096313224,1.5569852932387291,5.145542474332761,5.269060302870051,2.2786075449298835
156,2.91739729369951,3.660260375281631,1.5060107794443862,6.577657668981141,4.3287838079546335
157,3.4551719191506933,3.8374202970688174,2.1876563433242304,7.292592216219511,4.722687494977157
158,1.5454444781830965,4.046747051566716,3.2416448713090404,5.592191529749813,-0.15075591494284746
159,2.949240954181696,4.25839851105086,3.0155395141305896,7.207639465232556,2.8829423942328023
160,3.8960871402781043,1.4644257515921846,5.579060965663193,5.360512891870289,2.2131133148930155
161,2.5369227203805718,1.5974084467112806,1.0626793534985768,4.134331167091853,4.011166087262566
162,1.7080658400608837,4.302469778657263,2.684262860425123,6.010535618718147,0.7318688196966443
163,4.171221358398668,1.5826194602718,5.235936143382664,5.753840818670469,3.1065065734146726
164,2.2633422694484047,2.4288335691719554,1.4559144608213561,4.69217583862036,3.070770078075453
165,3.709742423988183,1.9653586514819728,4.7358264545911775,5.675101075470156,2.6836583933851887
166,3.8809198480687597,2.5807079812350375,5.186197943679022,6.461627829303797,2.5756417524584974
167,3.904683481859292,2.2320575129494293,4.826981312562965,6.136740994808721,2.982385651155619
168,4.035227783968404,2.0108247410668247,5.168292968536585,6.046052525035229,2.9021625994002225
169,4.084781257454321,0.922995250726609,5.137438885483932,5.00777650818093,3.032123629424711
170,3.07239230625491,3.3153650356827455,1.3308779080619133,6.387757341937656,4.813906704447907
171,4.1055854067223105,2.6347213028382996,5.041888607198322,6.74030670956061,3.169282206246299
172,4.264927855279242,0.6380417680003545,5.30188657785529,4.9029696232795965,3.227969132703194
173,2.9196489159960635,2.5909788973862775,0.46655252516549794,5.5106278133823405,5.372745306826629
174,3.7963623083794937,0.27305152455037685,5.029739548782644,4.069413832929871,2.562985067976343
175,4.070887186547086,1.1002147810816676,4.913883611386092,5.171101967628754,3.22789076170808
176,2.892236339739618,3.9713944085927047,0.48744062759813467,6.863630748332323,5.297032051881101
177,2.1091345637609775,3.646823253899139,2.912959248452595,5.755957817660116,1.3053098790693602
178,2.015172647488094,3.8420425990593725,1.6369686433688364,5.857215246547467,2.3933766516073516
179,3.037643699376796,2.476626494577989,1.2281720420255193,5.5142701939547845,4.847115356728073
180,1.5550942968733796,4.011541492774135,4.163058104500724,5.566635789647514,-1.0528695107539647
181,2.2847703006343276,3.9246652049760677,4.5978868895172464,6.209435505610395,-0.0283462882485912
182,1.855232508684355,3.9535695578193346,2.7359825699515765,5.80880206650369,0.9744824474171336
183,4.4325720115758696,1.8920489297724161,4.794550194243068,6.324620941348286,4.070593828908671
184,3.059428635979366,3.0395313335179663,0.05914648649956855,6.098959969497333,6.059710785459163
185,4.289179499874371,2.3680901521938296,4.553558557342773,6.657269652068201,4.02480044240597
186,4.001909769681394,1.3999243293450556,4.580471246820113,5.401834099026449,3.4233482925426744
187,3.2703949443460454,2.932829955128114,0.1890965876802242,6.20322489947416,6.351693301011867
188,2.526711108748932,2.696849747761066,0.39712147072242165,5.223560856509998,4.656300746775442
189,4.573789420194261,1.7017294835056551,4.9836504884731925,6.275518903699917,4.16392835191533
190,3.8948572543308013,1.6349165860166426,4.6947797313099615,5.529773840347444,3.094934777351641
191,4.030376190095191,1.4000847182742073,5.253370199962325,5.4304609083693975,2.807382180228056
192,2.9570183987765644,3.1714458980840274,1.6075193157699643,6.128464296860592,4.306517481783164
193,1.6883784832228708,3.910668571241501,3.6532979984555953,5.599047054464371,-0.2765410320098538
194,3.0479906148722757,2.608867025942752,0.30413672338906317,5.656857640815028,5.791844506355488
195,1.8955965550419813,4.019403509261636,2.6245963062739825,5.915000064303618,1.16659680380998
196,2.6869773000576322,2.9458744553023846,1.5081388166373988,5.632851755360017,3.8658157834778657
197,3.995556674476578,2.4652753756588446,4.788897843882735,6.460832050135423,3.202215505070421
198,4.001315995466066,0.9487190141063218,4.992197354809133,4.950035009572388,3.0104346361229988
199,2.941832177213823,2.8280063169857885,0.6927604042063571,5.769838494199611,5.190903950221289
200,1.965892103728279,4.1312908818196235,2.8365865496502427,6.097182985547903,1.0951976578063154
201,3.035777090975888,3.659234717303884,1.7797795394252667,6.695011808279772,4.2917746425265095
202,2.9826200973680286,1.850775990259315,0.5474990901442285,4.833396087627344,5.417741104591829
203,3.7541786227519625,1.5234024320270763,5.142507372678115,5.277581054779039,2.3658498728258097
204,3.9538237101429763,2.1869675174728838,4.330372359213856,6.1407912276158605,3.577275061072097
205,1.2800397692951107,4.328665089259214,3.987498205249703,5.608704858554325,-1.4274186666594817
206,3.980359767928523,1.7290494216478138,4.958748133871845,5.709409189576337,3.001971401985201
207,2.2111884835219184,3.9122181567888807,3.3819307664740776,6.123406640310799,1.0404462005697592
208,1.5753723617725583,3.8736391115086533,2.750748704525406,5.449011473281212,0.3999960190197105
209,3.0738300514149657,2.1784789433629195,1.4733025897625027,5.252308994777885,4.674357513067429
210,4.153332860725516,2.5100902938905314,4.972091996264376,6.663423154616048,3.334573725186657
211,3.329057315093265,3.70481270657174,0.49085656143108447,7.033870021665005,6.167258068755445
212,3.776068430883684,0.8717060346297112,5.559601220081609,4.647774465513395,1.992535641685759
213,1.0723540721068285,3.982577308394798,3.4777626365724634,5.0549313805016265,-1.3330544923588064
214,3.7439208191508406,2.1034320323333726,5.299535084594232,5.847352851484214,2.1883065537074495
215,2.078404296059815,4.114748673126287,2.7101604133459887,6.193152969186102,1.446648178773641
216,1.069192414174811,4.364246225389369,2.9339100843551877,5.43343863956418,-0.7955252560055657
217,4.101362550665872,2.0114499727347708,5.258317524218489,6.112812523400643,2.944407577113255
218,4.518976340039413,1.4494897023255962,4.982313338513568,5.968466042365009,4.055639341565258
219,3.451530445955206,1.8111827639286775,5.179879133288991,5.262713209883883,1.723181758621421
220,3.204977114327346,2.194773882377967,2.1000595960427235,5.399750996705313,4.309894632611969
221,3.120870733009004,2.5576071263652462,1.0657472747716075,5.678477859374251,5.175994191246401
222,3.933341891184248,2.7642036477772383,5.230410532926134,6.697545538961487,2.636273249442362
223,3.1702515136853058,3.3627608882695537,0.5072159791056979,6.53301240195486,5.833287048264913
224,3.1516104625826413,4.28452395891205,2.7516490677983656,7.436134421494692,3.551571857366917
225,2.3418856121317373,4.21995542027417,2.791570463240713,6.561841032405907,1.8922007610227616
226,1.8345192560604926,4.08447829497976,3.0858993677747413,5.918997551040253,0.5831391443462439
227,4.115150454947914,1.8519961251028145,5.013453435225391,5.967146580050729,3.2168474746704367
228,2.256693804906292,3.654017827027807,2.465291329103027,5.910711631934099,2.048096280709557
229,4.002699177620702,2.4046944374734576,4.8947977414308514,6.4073936150941595,3.1106006138105524
230,3.263419429285718,3.9095923967368225,-0.31960127641466163,7.17301182602254,6.846440134986097
231,4.1843690066418455,1.7398326141702753,5.228931355029754,5.924201620812121,3.139806658253937
232,3.969613185042179,1.6070660053629104,5.0950800269219405,5.576679190405089,2.844146343162418
233,2.5977332375555515,3.8578434542638025,3.3212799959180495,6.4555766918193545,1.8741864791930536
234,2.154176992382477,3.8828339094872173,3.6668612481489675,6.037010901869694,0.6414927366159868
235,1.899158044050677,4.133856790557295,2.3404679132198356,6.033014834607972,1.4578481748815184
236,0.9702042418372807,3.7784016837980885,3.3238597028944032,4.748605925635369,-1.3834512192198418
237,2.1459843171564756,4.206521682818849,3.344278376360454,6.352505999975325,0.9476902579524973
238,1.4791664490883931,4.229624286622862,4.60918223392894,5.708790735711255,-1.6508493357521536
239,3.2418912090523104,3.9268205771165094,2.417345985434772,7.16871178616882,4.066436432669849
240,1.3822027746258734,4.065090326092399,2.386618655549156,5.447293100718272,0.37778689370259055
241,2.0284802343984722,3.914424482410608,2.440762118495785,5.94290471680908,1.6161983503011594
242,3.061472526854758,2.708947388049634,0.4403502292464402,5.770419914904392,5.6825948244630755
243,3.0505996706749445,4.104628975620516,0.5495300058479864,7.155228646295461,5.551669335501902
244,1.4199578070309682,4.0972242115415884,3.4191567940236594,5.517182018572557,-0.579241179961723
245,3.1039198443814375,4.208748853720289,3.163018738796478,7.312668698101726,3.044820949966397
246,3.98326751736992,1.7535540633702749,4.822703077695095,5.7368215807401945,3.1438319570447444
247,3.7422191797540556,2.2542275359345143,5.349865112579607,5.99644671568857,2.134573246928504
248,2.607213735474517,3.441166362124011,0.31960508988582237,6.048380097598528,4.894822381063212
249,4.357641961551898,1.0554783191125705,4.831840457670213,5.413120280664469,3.883443465433582
250,0.8499985095847442,3.6546684530864995,3.558233450696188,4.5046669626712434,-1.8582364315266995
251,1.6962265684570208,3.707781620943724,3.3753258893843254,5.404008189400745,0.017127247529716172
252,2.9826707616773422,2.7424397066125157,1.588050211395058,5.7251104682898575,4.377291311959627
253,4.117743174832017,3.176030344188958,4.859539876765922,7.293773519020975,3.3759464728981126
254,3.948539991251174,1.7994462242825704,5.367625007752872,5.747986215533745,2.5294549747494752
255,3.56619323932786,2.140000353261576,5.039097161806914,5.706193592589436,2.0932893168488063
256,2.941348439709155,2.545751823210191,1.823802576813095,5.487100262919346,4.058894302605215
257,3.7140115080705676,4.151049338313689,4.436979206512014,7.865060846384257,2.9910438096291214
258,3.998464610660117,2.2907432361876823,4.77629447676967,6.289207846847799,3.220634744550564
259,0.8604666445811848,3.8865920146089374,2.9654622208511325,4.747058659190122,-1.2445289316887629
260,3.856942945306563,2.2117597538737903,5.09468840294723,6.068702699180353,2.619197487665896
261,4.1201442735714515,2.7500182261435633,4.656754485948115,6.870162499715015,3.583534061194788
262,3.049105675622909,3.916023957321488,1.2898793395244663,6.965129632944397,4.808332011721352
263,2.927799207712299,3.016230777003716,0.7626368873379612,5.944029984716015,5.092961528086637
264,3.960727123943757,1.5817328730343128,4.800172759166801,5.54245999697807,3.1212814887207125
265,2.78168041015687,3.8149868787097816,3.09487009361061,6.5966672888666515,2.4684907267031297
266,2.3324786442631424,4.55493773495569,1.6991129002151595,6.887416379218832,2.965844388311125
267,2.7285538017408233,4.756050008832595,1.383644612626966,7.484603810573418,4.073462990854681
268,2.985871255053038,4.141069805513229,2.9756783661580664,7.126941060566267,2.99606414394801
269,3.2773628634713434,4.219011071652858,2.40653080035765,7.496373935124201,4.148194926585036
270,3.012552502723057,3.378682282741051,0.835794715359744,6.391234785464108,5.18931029008637
271,3.9608044489283327,2.0496182175233075,4.848387497367087,6.010422666451641,3.0732214004895786
272,2.9392632778275423,2.8366128222896156,1.3664058819989544,5.7758761001171575,4.51212067365613
273,2.706325115278452,3.10550000720169,0.8273654345942671,5.811825122480142,4.585284795962638
274,3.954176402461283,2.6611773567520043,5.268860533353623,6.615353759213287,2.639492271568943
275,1.142515381064531,3.9397262887564417,3.638737166528169,5.082241669820973,-1.353706404399107
276,2.379327273442715,4.062112264714426,2.8460324071676797,6.441439538157141,1.9126221397177505
277,4.2752084475273175,2.007312698497571,4.732003202607735,6.282521146024889,3.8184136924469003
278,3.674857186882596,1.6297118112724958,4.79337983560521,5.304568998155092,2.556334538159982
279,2.9054102554133547,3.548069137926129,0.9053171407889109,6.453479393339483,4.905503370037799
280,3.9989673071601506,0.9167536360188884,5.256956999010945,4.915720943179039,2.7409776153093564
281,3.0755446847417516,2.956227166448096,1.927408452982799,6.0317718511898475,4.2236809165007045
282,1.8522775768156878,4.224066740129264,2.862741260430177,6.076344316944952,0.8418138932011985
283,2.6723783707256556,2.6481679611686078,1.1301106555892442,5.320546331894263,4.214646085862067
284,3.863787786760822,0.7677524158611468,5.01362677555006,4.631540202621969,2.713948797971584
285,2.9452963973715955,2.3543498598394157,1.5956246104306961,5.299646257211011,4.294968184312495
286,3.797432339714635,3.054155037938007,5.253004538115491,6.851587377652642,2.341860141313779
287,1.6120373551921114,3.8957091669926207,4.123381776450673,5.507746522184732,-0.89930706606645
288,4.382086166676678,2.7534792996156963,5.101419760646559,7.135565466292374,3.662752572706797
289,1.7638393223607896,4.314982200006606,2.1851548326024437,6.078821522367395,1.3425238121191354
290,2.48952526190615,3.8462752656872827,1.3840867138541888,6.335800527593433,3.594963809958111
291,1.7097446487199293,4.474285510029391,2.428864570791318,6.18403015874932,0.9906247266485404
292,3.868741048321962,4.276666916795594,5.318728938207154,8.145407965117556,2.41875315843677
293,2.9105219793836974,2.533270622280138,2.3214152967687305,5.443792601663835,3.4996286619986643
294,1.8686794750162743,4.270464410193908,2.5249914848674875,6.139143885210182,1.212367465165061
295,2.4425990562967117,3.807203296644712,3.024396812388177,6.2498023529414235,1.8608013002052464
296,2.64708086030598,3.9936543617868643,2.9359364986711904,6.640735222092845,2.35822522194077
297,4.0677840870592,2.121659318421203,4.881421424466167,6.189443405480404,3.254146749652234
298,4.352134308083553,2.2241282771369413,4.522911753315735,6.576262585220494,4.181356862851371
299,2.106940202775892,3.8359048719426747,2.5308423010991437,5.942845074718567,1.6830381044526401
300,3.8898558856558525,2.210439372331494,4.861776624938853,6.100295257987346,2.9179351463728516
301,4.075950837717912,1.7834967303680345,4.994765146255281,5.859447568085946,3.1571365291805424
302,2.6856709696096157,2.96380074579662,1.525380094020669,5.649471715406236,3.8459618451985627
303,2.8398390663660655,2.0361472565809997,0.5899817360144333,4.875986322947066,5.089696396717698
304,4.154999350238674,2.331709699153655,5.017676201790833,6.486709049392329,3.2923224986865147
305,0.6893535386485998,4.124827184303481,3.739237179652512,4.814180722952081,-2.3605301023553125
306,3.9550765104157084,1.3878672755288637,5.031685393334653,5.342943785944572,2.8784676274967635
307,3.0683940069292817,4.1724476928344,3.4895412465602154,7.240841699763681,2.647246767298348
308,4.184761768871331,1.8735343255194856,4.82803422266349,6.058296094390816,3.541489315079172
309,2.377462935890956,3.7211040950714667,3.268840707851069,6.098567030962423,1.4860851639308428
310,3.80654640625667,2.476244797771418,4.921191269952952,6.282791204028088,2.6919015425603883
311,3.9346107060232085,2.4029816055844564,4.857756920962974,6.337592311607665,3.0114644910834434
312,1.7184317818654342,4.110587528217106,2.7039323172788245,5.829019310082541,0.7329312464520439
313,2.934012691526788,2.7987700050531075,0.04096847880547394,5.732782696579895,5.827056904248102
314,3.2495133793215665,3.3926395321438023,0.3465983359677671,6.642152911465368,6.152428422675365
315,1.4509840198856954,3.925977674895686,3.0191334483232244,5.376961694781381,-0.11716540855183366
